model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
EquiformerV2 AD with Hessian training,4976,1151,14,0.0236392170190811,0.0646232739090919
EquiformerV2 AD with Hessian training,41919,1152,16,0.0080871945247054,0.0230012238025665
EquiformerV2 AD with Hessian training,48568,1153,13,0.0364239588379859,0.0736170336604118
EquiformerV2 AD with Hessian training,42287,1154,15,0.0120164640247821,0.0356786511838436
EquiformerV2 AD with Hessian training,43000,1155,16,0.0027350015006959,0.0228105019778013
EquiformerV2 AD with Hessian training,46069,1156,11,0.0438474267721176,0.1987635344266891
EquiformerV2 AD with Hessian training,31262,1157,12,0.0046637910418212,0.0917233824729919
EquiformerV2 AD with Hessian training,11807,1158,12,0.0117410337552428,0.0537453182041645
EquiformerV2 AD with Hessian training,35897,1159,8,0.0228987988084554,0.0956822037696838
EquiformerV2 AD with Hessian training,16279,1160,19,0.0420260615646839,0.0587740279734134
EquiformerV2 AD with Hessian training,30361,1161,14,0.0116297891363501,0.0418450459837913
EquiformerV2 AD with Hessian training,1050,1162,14,0.0189839210361242,0.0679448992013931
EquiformerV2 AD with Hessian training,11675,1163,16,0.0025954667944461,0.0110318548977375
EquiformerV2 AD with Hessian training,7936,1164,10,0.0092423940077424,0.0498387329280376
EquiformerV2 AD with Hessian training,21617,1165,15,0.0082692690193653,0.0358605869114398
EquiformerV2 AD with Hessian training,30470,1166,12,0.0096992040053009,0.0453417673707008
EquiformerV2 AD with Hessian training,1247,1167,14,0.0052688177675008,0.0321952775120735
EquiformerV2 AD with Hessian training,30326,1168,18,0.0043252403847873,0.0202851947396993
EquiformerV2 AD with Hessian training,16708,1169,14,0.0052786855958402,0.039473507553339
EquiformerV2 AD with Hessian training,37491,1170,12,0.0155183374881744,0.0748897269368171
EquiformerV2 AD with Hessian training,11288,1171,12,0.0059383660554885,0.0533784925937652
EquiformerV2 AD with Hessian training,33038,1172,7,0.0057883253321051,0.0750759690999984
EquiformerV2 AD with Hessian training,14011,1173,14,0.0251801963895559,0.061196319758892
EquiformerV2 AD with Hessian training,12894,1174,14,0.0105481455102562,0.0478334501385688
EquiformerV2 AD with Hessian training,17430,1175,14,0.0090066995471715,0.0226234439760446
EquiformerV2 AD with Hessian training,29774,1176,8,0.0169617682695388,0.1274584233760833
EquiformerV2 AD with Hessian training,41299,1177,19,0.0067055495455861,0.0205884221941232
EquiformerV2 AD with Hessian training,5720,1178,13,0.0501425564289093,0.0915733873844146
EquiformerV2 AD with Hessian training,25388,1179,15,0.0111999781802296,0.036278661340475
EquiformerV2 AD with Hessian training,43025,1180,17,0.0213281046599149,0.0513399764895439
EquiformerV2 AD with Hessian training,43483,1181,16,0.014579564332962,0.0310210119932889
EquiformerV2 AD with Hessian training,20903,1182,8,0.0909559577703476,0.5433254241943359
EquiformerV2 AD with Hessian training,13473,1183,11,0.003296376671642,0.0317750014364719
EquiformerV2 AD with Hessian training,18383,1184,13,0.0096504148095846,0.0710619315505027
EquiformerV2 AD with Hessian training,43695,1185,18,0.0105586713179945,0.0315717682242393
EquiformerV2 AD with Hessian training,5647,1186,13,0.0036414093337953,0.0215397607535123
EquiformerV2 AD with Hessian training,35150,1187,14,0.0030987851787358,0.0222932491451501
EquiformerV2 AD with Hessian training,11102,1188,11,0.015124044381082,0.0658291429281234
EquiformerV2 AD with Hessian training,7349,1189,13,0.0148486774414777,0.0482135973870754
EquiformerV2 AD with Hessian training,35536,1190,9,0.0123223438858985,0.0739453583955764
EquiformerV2 AD with Hessian training,37950,1191,14,0.0054266853258013,0.024692952632904
EquiformerV2 AD with Hessian training,34756,1192,17,0.0199121870100498,0.047691810876131
EquiformerV2 AD with Hessian training,6117,1193,19,0.007030751556158,0.024327939376235
EquiformerV2 AD with Hessian training,26503,1194,12,0.0132806748151779,0.0710066333413124
EquiformerV2 AD with Hessian training,20976,1195,20,0.0456070452928543,0.0462950430810451
EquiformerV2 AD with Hessian training,31429,1196,14,0.0059275669045746,0.0276838522404432
EquiformerV2 AD with Hessian training,11476,1197,11,0.0139155033975839,0.1117369905114173
EquiformerV2 AD with Hessian training,31950,1198,15,0.0042509720660746,0.0563055053353309
EquiformerV2 AD with Hessian training,4203,1199,14,0.0581586882472038,0.1441298872232437
EquiformerV2 AD with Hessian training,24704,1200,13,0.0216511879116296,0.0577143505215644
EquiformerV2 AD with Hessian training,28045,1201,12,0.0048865377902984,0.046985886991024
EquiformerV2 AD with Hessian training,16487,1202,17,0.0118375662714242,0.0344349220395088
EquiformerV2 AD with Hessian training,11648,1203,15,0.0094508295878767,0.0467300601303577
EquiformerV2 AD with Hessian training,18872,1204,12,0.0111752962693572,0.0370423719286918
EquiformerV2 AD with Hessian training,44401,1205,18,0.0028111631982028,0.0089818574488163
EquiformerV2 AD with Hessian training,4040,1206,13,0.0221756491810083,0.083082765340805
EquiformerV2 AD with Hessian training,50030,1207,15,0.0063213463872671,0.0307066515088081
EquiformerV2 AD with Hessian training,27744,1208,16,0.0292961299419403,0.0434313677251338
EquiformerV2 AD with Hessian training,11729,1209,16,0.0094944629818201,0.0267552472651004
EquiformerV2 AD with Hessian training,24098,1210,18,0.0069871256127953,0.0260904170572757
EquiformerV2 AD with Hessian training,28433,1211,15,0.0084326760843396,0.056436363607645
EquiformerV2 AD with Hessian training,18421,1212,11,0.0124257393181324,0.0981564372777938
EquiformerV2 AD with Hessian training,39441,1213,11,0.007183670066297,0.0458346679806709
EquiformerV2 AD with Hessian training,41861,1214,18,0.0122605897486209,0.0394575931131839
EquiformerV2 AD with Hessian training,5057,1215,14,0.0340528823435306,0.0886577367782592
EquiformerV2 AD with Hessian training,18857,1216,8,0.0091353673487901,0.2444264143705368
EquiformerV2 AD with Hessian training,23698,1217,13,0.009184755384922,0.053288709372282
EquiformerV2 AD with Hessian training,21304,1218,14,0.0097159761935472,0.0409650467336177
EquiformerV2 AD with Hessian training,18,1219,14,0.0217272322624921,0.0479587391018867
EquiformerV2 AD with Hessian training,24732,1220,16,0.011335339397192,0.0629095882177352
EquiformerV2 AD with Hessian training,47369,1221,19,0.0054169604554772,0.0180217828601598
EquiformerV2 AD with Hessian training,46948,1222,15,0.0116705829277634,0.0387610979378223
EquiformerV2 AD with Hessian training,38404,1223,10,0.03525947406888,0.1239468082785606
EquiformerV2 AD with Hessian training,15484,1224,8,0.0308373011648654,0.4237499535083771
EquiformerV2 AD with Hessian training,46183,1225,12,0.0193379074335098,0.0971533507108688
EquiformerV2 AD with Hessian training,7006,1226,19,0.0121750552207231,0.0368403419852256
EquiformerV2 AD with Hessian training,14432,1227,16,0.011649452149868,0.0463394001126289
EquiformerV2 AD with Hessian training,30953,1228,15,0.0071038478054106,0.0258985888212919
EquiformerV2 AD with Hessian training,46603,1229,15,0.0150111224502325,0.0482813008129596
EquiformerV2 AD with Hessian training,38854,1230,15,0.0042531355284154,0.019675362855196
EquiformerV2 AD with Hessian training,21933,1231,10,0.0100716315209865,0.0877419859170913
EquiformerV2 AD with Hessian training,30456,1232,8,0.0412228852510452,0.5251240730285645
EquiformerV2 AD with Hessian training,33921,1233,14,0.0042687212117016,0.0185513366013765
EquiformerV2 AD with Hessian training,29975,1234,11,0.017576690763235,0.1838961690664291
EquiformerV2 AD with Hessian training,19104,1235,18,0.0022016586735844,0.0095845498144626
EquiformerV2 AD with Hessian training,20572,1236,10,0.032752763479948,0.1220787018537521
EquiformerV2 AD with Hessian training,24585,1237,14,0.011747277341783,0.0373908169567585
EquiformerV2 AD with Hessian training,27424,1238,17,0.0054416609928011,0.0191504545509815
EquiformerV2 AD with Hessian training,18095,1239,16,0.0445932410657405,0.0778736025094986
EquiformerV2 AD with Hessian training,39476,1240,15,0.0492602959275245,0.1033723950386047
EquiformerV2 AD with Hessian training,45008,1241,10,0.0149645572528243,0.0829462632536888
EquiformerV2 AD with Hessian training,14282,1242,11,0.0155067844316363,0.087849736213684
EquiformerV2 AD with Hessian training,29258,1243,13,0.0091398516669869,0.0420881658792495
EquiformerV2 AD with Hessian training,48410,1244,14,0.0256999060511589,0.079019509255886
EquiformerV2 AD with Hessian training,16804,1245,13,0.0146230123937129,0.0492685250937938
EquiformerV2 AD with Hessian training,28349,1246,16,0.0032827351242303,0.0234337486326694
EquiformerV2 AD with Hessian training,4169,1247,8,0.0171421859413385,0.1250363737344741
EquiformerV2 AD with Hessian training,15433,1248,19,0.0027516449335962,0.0098302736878395
EquiformerV2 AD with Hessian training,38752,1249,15,0.0067510982044041,0.0471630357205867
EquiformerV2 AD with Hessian training,600,1250,21,0.0058022318407893,0.0154526112601161
EquiformerV2 AD with Hessian training,45951,1251,12,0.0153201604261994,0.0848305225372314
EquiformerV2 AD with Hessian training,16395,1252,12,0.0044555054046213,0.0242672767490148
EquiformerV2 AD with Hessian training,16568,1253,13,0.0109376264736056,0.0569848082959651
EquiformerV2 AD with Hessian training,7078,1254,12,0.0087018879130482,0.1456912159919738
EquiformerV2 AD with Hessian training,24381,1255,15,0.0036579249426722,0.0205000061541795
EquiformerV2 AD with Hessian training,13345,1256,14,0.0071773077361285,0.0320805348455905
EquiformerV2 AD with Hessian training,20591,1257,10,0.0344182476401329,0.2339865565299987
EquiformerV2 AD with Hessian training,1158,1258,16,0.0074155195616185,0.031979065388441
EquiformerV2 AD with Hessian training,19059,1259,13,0.0347861051559448,0.0983089730143547
EquiformerV2 AD with Hessian training,19026,1260,16,0.0136878136545419,0.0307106841355562
EquiformerV2 AD with Hessian training,25698,1261,13,0.0028696709778159,0.0158710610121488
EquiformerV2 AD with Hessian training,49150,1262,16,0.0123681332916021,0.0428853966295719
EquiformerV2 AD with Hessian training,45772,1263,17,0.0024635051377117,0.0142876338213682
EquiformerV2 AD with Hessian training,5633,1264,11,0.0117855267599225,0.0753539875149726
EquiformerV2 AD with Hessian training,17357,1265,11,0.0052293795160949,0.0290206894278526
EquiformerV2 AD with Hessian training,14230,1266,14,0.0036781590897589,0.0274386201053857
EquiformerV2 AD with Hessian training,44487,1267,14,0.0054116290993988,0.0241406764835119
EquiformerV2 AD with Hessian training,37952,1268,9,0.0183413363993167,0.2199261337518692
EquiformerV2 AD with Hessian training,41929,1269,11,0.0226943157613277,0.2327609807252884
EquiformerV2 AD with Hessian training,35379,1270,20,0.0115032400935888,0.0282660461962223
EquiformerV2 AD with Hessian training,50842,1271,18,0.017804617062211,0.0511997006833553
EquiformerV2 AD with Hessian training,25490,1272,18,0.0291195008903741,0.050112061202526
EquiformerV2 AD with Hessian training,19274,1273,16,0.0051346886903047,0.0183939281851053
EquiformerV2 AD with Hessian training,37608,1274,17,0.0022874113637953,0.0133556462824344
EquiformerV2 AD with Hessian training,27004,1275,16,0.0027973870746791,0.013091268017888
EquiformerV2 AD with Hessian training,20276,1276,12,0.0757293328642845,0.1669811755418777
EquiformerV2 AD with Hessian training,49066,1277,15,0.0161629486829042,0.0406771935522556
EquiformerV2 AD with Hessian training,12746,1278,14,0.0083808563649654,0.0455697774887084
EquiformerV2 AD with Hessian training,25427,1279,12,0.0073060900904238,0.0268746837973594
EquiformerV2 AD with Hessian training,14613,1280,14,0.0271654240787029,0.0903466343879699
EquiformerV2 AD with Hessian training,19530,1281,13,0.0045050578191876,0.0283096469938755
EquiformerV2 AD with Hessian training,45342,1282,13,0.0055955708958208,0.0280207451432943
EquiformerV2 AD with Hessian training,6971,1283,13,0.0264743976294994,0.0973895490169525
EquiformerV2 AD with Hessian training,26122,1284,14,0.0041785333305597,0.0302573312073946
EquiformerV2 AD with Hessian training,39900,1285,12,0.0037327327299863,0.0237267594784498
EquiformerV2 AD with Hessian training,36555,1286,17,0.0126354349777102,0.0315168462693691
EquiformerV2 AD with Hessian training,3480,1287,12,0.0082510458305478,0.0367846302688121
EquiformerV2 AD with Hessian training,34007,1288,8,0.0919851660728454,0.5370709300041199
EquiformerV2 AD with Hessian training,2930,1289,8,0.0138974850997328,0.3295626640319824
EquiformerV2 AD with Hessian training,10906,1290,15,0.0094566298648715,0.038121972233057
EquiformerV2 AD with Hessian training,383,1291,13,0.0109823821112513,0.0573279857635498
EquiformerV2 AD with Hessian training,11071,1292,7,0.0149154737591743,0.5936172604560852
EquiformerV2 AD with Hessian training,32511,1293,8,0.0073147094808518,0.0507807917892932
EquiformerV2 AD with Hessian training,12337,1294,12,0.0132244257256388,0.0711432695388794
EquiformerV2 AD with Hessian training,44428,1295,13,0.026719955727458,0.0596097894012928
EquiformerV2 AD with Hessian training,35902,1296,19,0.0086870975792407,0.0227702744305133
EquiformerV2 AD with Hessian training,2248,1297,18,0.0032709566876292,0.0112896393984556
EquiformerV2 AD with Hessian training,10670,1298,13,0.0044872774742543,0.0256671551614999
EquiformerV2 AD with Hessian training,6926,1299,12,0.0082027316093444,0.0504102818667888
EquiformerV2 AD with Hessian training,7050,1300,14,0.0219270549714565,0.0521899163722991
EquiformerV2 AD with Hessian training,13733,1301,16,0.0116563122719526,0.0437342412769794
EquiformerV2 AD with Hessian training,32178,1302,14,0.023192822933197,0.0671380013227462
EquiformerV2 AD with Hessian training,49742,1303,11,0.0052150986157357,0.023919653147459
EquiformerV2 AD with Hessian training,18117,1304,12,0.0382549352943897,0.1361363381147384
EquiformerV2 AD with Hessian training,27742,1305,14,0.0085534853860735,0.0300566926598548
EquiformerV2 AD with Hessian training,48055,1306,15,0.0035347382072359,0.0539545267820358
EquiformerV2 AD with Hessian training,46749,1307,17,0.0078657772392034,0.0270949807018041
EquiformerV2 AD with Hessian training,30604,1308,15,0.005313117057085,0.0268778372555971
EquiformerV2 AD with Hessian training,39861,1309,13,0.0280701629817485,0.1167306452989578
EquiformerV2 AD with Hessian training,9436,1310,14,0.0087604913860559,0.103208377957344
EquiformerV2 AD with Hessian training,914,1311,12,0.0337819680571556,0.0894559696316719
EquiformerV2 AD with Hessian training,25152,1312,14,0.003198453458026,0.0171228758990764
EquiformerV2 AD with Hessian training,47361,1313,19,0.0027716443873941,0.0126729430630803
EquiformerV2 AD with Hessian training,25359,1314,19,0.0080430768430233,0.0210094451904296
EquiformerV2 AD with Hessian training,2056,1315,14,0.0133160594850778,0.0421201288700103
EquiformerV2 AD with Hessian training,32413,1316,10,0.0696403235197067,0.3099620938301086
EquiformerV2 AD with Hessian training,2091,1317,12,0.017037684097886,0.0802538841962814
EquiformerV2 AD with Hessian training,37515,1318,16,0.0066815186291933,0.0328068807721138
EquiformerV2 AD with Hessian training,5870,1319,14,0.0588884875178337,0.1051630675792694
EquiformerV2 AD with Hessian training,24951,1320,10,0.0176807176321744,0.1521310657262802
EquiformerV2 AD with Hessian training,1143,1321,17,0.006847649347037,0.0307076964527368
EquiformerV2 AD with Hessian training,48778,1322,16,0.0048160161823034,0.0234090182930231
EquiformerV2 AD with Hessian training,11061,1323,15,0.0077146533876657,0.0380455255508422
EquiformerV2 AD with Hessian training,3536,1324,17,0.0181685481220483,0.049279611557722
EquiformerV2 AD with Hessian training,29531,1325,19,0.0038736937567591,0.0148645341396331
