model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
Energy-force-only EquiformerV2 AD,9350,329,14,0.0250214450061321,1.9257566928863523
Energy-force-only EquiformerV2 AD,42432,330,11,0.0313260182738304,2.276328086853028
Energy-force-only EquiformerV2 AD,3156,331,14,0.0199894644320011,1.5848361253738403
Energy-force-only EquiformerV2 AD,25431,332,14,0.0028571544680744,1.9644067287445068
Energy-force-only EquiformerV2 AD,16147,333,10,0.0405165441334247,3.31337833404541
Energy-force-only EquiformerV2 AD,2619,334,10,0.0741719454526901,3.1175363063812256
Energy-force-only EquiformerV2 AD,27595,335,11,0.0183072630316019,2.5557572841644287
Energy-force-only EquiformerV2 AD,17000,336,14,0.0643854513764381,2.281092643737793
Energy-force-only EquiformerV2 AD,16371,337,11,0.0155759509652853,2.1664788722991943
Energy-force-only EquiformerV2 AD,40725,338,15,0.0193912349641323,1.6410688161849976
Energy-force-only EquiformerV2 AD,35087,339,14,0.0108691956847906,2.951620101928711
Energy-force-only EquiformerV2 AD,26150,340,19,0.0034332396462559,1.411142349243164
Energy-force-only EquiformerV2 AD,7250,341,17,0.1068055257201194,1.1807206869125366
Energy-force-only EquiformerV2 AD,36700,342,14,0.0072266850620508,2.4901695251464844
Energy-force-only EquiformerV2 AD,13355,343,12,0.0045403991825878,2.5111289024353027
Energy-force-only EquiformerV2 AD,47258,344,16,0.0110525218769907,1.6911228895187378
Energy-force-only EquiformerV2 AD,25735,345,17,0.0097757428884506,1.887725710868836
Energy-force-only EquiformerV2 AD,49326,346,10,0.0653019323945045,2.812387228012085
Energy-force-only EquiformerV2 AD,20823,347,14,0.0127174416556954,2.542315721511841
Energy-force-only EquiformerV2 AD,28411,348,12,0.0467309840023517,1.1677289009094238
Energy-force-only EquiformerV2 AD,26391,349,15,0.0244672521948814,2.249469518661499
Energy-force-only EquiformerV2 AD,21935,350,9,0.1471628248691558,1.4995341300964355
Energy-force-only EquiformerV2 AD,26506,351,12,0.0501723028719425,2.934061050415039
Energy-force-only EquiformerV2 AD,39504,352,12,0.0208219122141599,2.995305299758911
Energy-force-only EquiformerV2 AD,4047,353,18,0.1103230938315391,0.9687380194664
Energy-force-only EquiformerV2 AD,46503,354,17,0.0338035263121128,1.4098889827728271
Energy-force-only EquiformerV2 AD,38422,355,11,0.0243865307420492,2.586395025253296
Energy-force-only EquiformerV2 AD,38245,356,21,0.0063652428798377,0.9072170853614808
Energy-force-only EquiformerV2 AD,32300,357,14,0.010690351948142,1.79582941532135
Energy-force-only EquiformerV2 AD,12580,358,15,0.0288106687366962,1.103758692741394
Energy-force-only EquiformerV2 AD,38058,359,14,0.0069227418862283,1.8449779748916624
Energy-force-only EquiformerV2 AD,25443,360,14,0.0141320489346981,2.333033323287964
Energy-force-only EquiformerV2 AD,17919,361,12,0.0157331973314285,2.100300073623657
Energy-force-only EquiformerV2 AD,12214,362,16,0.0076912427321076,1.7307389974594116
Energy-force-only EquiformerV2 AD,50577,363,17,0.0188811365514993,1.13638436794281
Energy-force-only EquiformerV2 AD,15218,364,16,0.0079237986356019,1.391341209411621
Energy-force-only EquiformerV2 AD,35135,365,18,0.0093221617862582,1.6911808252334597
Energy-force-only EquiformerV2 AD,11981,366,11,0.0314595289528369,3.29640531539917
Energy-force-only EquiformerV2 AD,32254,367,14,0.0064778206869959,2.2965309619903564
Energy-force-only EquiformerV2 AD,3970,368,13,0.0195228289812803,2.1598875522613525
Energy-force-only EquiformerV2 AD,27898,369,19,0.0038689083885401,1.3448843955993652
Energy-force-only EquiformerV2 AD,40919,370,14,0.0204280596226453,1.7187925577163696
Energy-force-only EquiformerV2 AD,34499,371,16,0.0094459056854248,1.7416393756866455
Energy-force-only EquiformerV2 AD,19165,372,12,0.0151486964896321,1.595349907875061
Energy-force-only EquiformerV2 AD,15104,373,12,0.0210778098553419,3.12093472480774
Energy-force-only EquiformerV2 AD,13620,374,14,0.0162485223263502,2.2918825149536133
Energy-force-only EquiformerV2 AD,14580,375,12,0.0196761488914489,1.971047282218933
Energy-force-only EquiformerV2 AD,37675,376,10,0.1125163286924362,4.4106879234313965
Energy-force-only EquiformerV2 AD,37162,377,11,0.0439334139227867,1.3405470848083496
Energy-force-only EquiformerV2 AD,6349,378,9,0.0712366178631782,2.7293174266815186
Energy-force-only EquiformerV2 AD,550,379,15,0.0095398453995585,2.210510730743408
Energy-force-only EquiformerV2 AD,47435,380,13,0.0131696844473481,2.23288893699646
Energy-force-only EquiformerV2 AD,1138,381,14,0.0320095010101795,1.975682020187378
Energy-force-only EquiformerV2 AD,32545,382,14,0.021534539759159,1.842557668685913
Energy-force-only EquiformerV2 AD,46685,383,14,0.0240776948630809,1.916661620140076
Energy-force-only EquiformerV2 AD,12068,384,14,0.0179228000342845,1.6972936391830444
Energy-force-only EquiformerV2 AD,10872,385,16,0.0104233734309673,1.7953202724456787
Energy-force-only EquiformerV2 AD,19298,386,12,0.0365918464958667,1.952959656715393
Energy-force-only EquiformerV2 AD,466,387,16,0.0075389775447547,1.5088258981704712
Energy-force-only EquiformerV2 AD,12548,388,16,0.0074718310497701,1.7294739484786987
Energy-force-only EquiformerV2 AD,42935,389,15,0.0198726449161767,1.975114107131958
Energy-force-only EquiformerV2 AD,48468,390,12,0.0458819195628166,2.7971980571746826
Energy-force-only EquiformerV2 AD,6501,391,13,0.0111998515203595,1.8841817378997805
Energy-force-only EquiformerV2 AD,22679,392,13,0.0412296615540981,2.026458501815796
Energy-force-only EquiformerV2 AD,25569,393,11,0.0172501392662525,2.2398521900177
Energy-force-only EquiformerV2 AD,41746,394,15,0.0051934379152953,1.8842172622680664
Energy-force-only EquiformerV2 AD,1767,395,14,0.0508717708289623,1.570529818534851
Energy-force-only EquiformerV2 AD,23283,396,17,0.0043002651073038,1.8304126262664795
Energy-force-only EquiformerV2 AD,5337,397,12,0.0094069307669997,2.307957410812378
Energy-force-only EquiformerV2 AD,26849,398,10,0.1069728434085846,2.9258153438568115
Energy-force-only EquiformerV2 AD,8149,399,15,0.0046592056751251,2.2415995597839355
Energy-force-only EquiformerV2 AD,34503,400,13,0.0255351439118385,1.5467408895492554
Energy-force-only EquiformerV2 AD,14040,401,10,0.0342440530657768,3.978456497192383
Energy-force-only EquiformerV2 AD,12292,402,10,0.0182428378611803,3.397001504898072
Energy-force-only EquiformerV2 AD,38968,403,19,0.0045126252807676,1.394668698310852
Energy-force-only EquiformerV2 AD,35147,404,15,0.0175922531634569,1.7922229766845703
Energy-force-only EquiformerV2 AD,5545,405,15,0.0036765618715435,2.0958638191223145
Energy-force-only EquiformerV2 AD,48111,406,19,0.0305919088423252,1.7943329811096191
Energy-force-only EquiformerV2 AD,38491,407,16,0.0156399738043546,1.3968613147735596
Energy-force-only EquiformerV2 AD,27911,408,15,0.0110584953799843,2.18147873878479
Energy-force-only EquiformerV2 AD,19736,409,11,0.0357274748384952,4.147528171539307
Energy-force-only EquiformerV2 AD,11614,410,15,0.0081950547173619,2.208635330200196
Energy-force-only EquiformerV2 AD,14898,411,11,0.0094376495108008,2.878228187561035
Energy-force-only EquiformerV2 AD,34457,412,15,0.0235102344304323,1.2714439630508425
Energy-force-only EquiformerV2 AD,34359,413,5,0.015988728031516,8.709450721740723
Energy-force-only EquiformerV2 AD,20344,414,14,0.0108957616612315,2.348073482513428
Energy-force-only EquiformerV2 AD,29950,415,17,0.0119085172191262,1.4034065008163452
Energy-force-only EquiformerV2 AD,5304,416,19,0.0036953659728169,1.5001205205917358
Energy-force-only EquiformerV2 AD,6016,417,18,0.0049035446718335,1.3930317163467407
Energy-force-only EquiformerV2 AD,31265,418,17,0.0126306386664509,1.770309567451477
Energy-force-only EquiformerV2 AD,24383,419,12,0.0809019580483436,1.5675374269485474
Energy-force-only EquiformerV2 AD,26765,420,14,0.0457285493612289,0.8752800226211548
Energy-force-only EquiformerV2 AD,49041,421,12,0.0140912318602204,1.782736897468567
Energy-force-only EquiformerV2 AD,47105,422,17,0.0160050168633461,2.362788677215576
Energy-force-only EquiformerV2 AD,36496,423,16,0.0078974943608045,2.167128801345825
Energy-force-only EquiformerV2 AD,27575,424,12,0.0045040566474199,3.0672075748443604
Energy-force-only EquiformerV2 AD,17978,425,14,0.010525370016694,2.053272247314453
Energy-force-only EquiformerV2 AD,44306,426,16,0.0050264196470379,1.855544686317444
Energy-force-only EquiformerV2 AD,249,427,14,0.0119354855269193,2.1685681343078613
Energy-force-only EquiformerV2 AD,48172,428,15,0.0074413712136447,2.1705565452575684
Energy-force-only EquiformerV2 AD,44835,429,11,0.0083369687199592,2.1051504611968994
Energy-force-only EquiformerV2 AD,9718,430,17,0.0043926546350121,1.935810089111328
Energy-force-only EquiformerV2 AD,29987,431,13,0.0071503557264804,2.2882866859436035
Energy-force-only EquiformerV2 AD,9632,432,16,0.0131923239678144,1.4333322048187256
Energy-force-only EquiformerV2 AD,26527,433,21,0.0063797179609537,1.1028693914413452
Energy-force-only EquiformerV2 AD,30203,434,14,0.0158653780817985,1.4922938346862793
Energy-force-only EquiformerV2 AD,1266,435,14,0.0252914298325777,2.3644886016845703
Energy-force-only EquiformerV2 AD,19291,436,12,0.0087071657180786,2.642499685287476
Energy-force-only EquiformerV2 AD,31827,437,19,0.0090250829234719,1.3719111680984497
Energy-force-only EquiformerV2 AD,9036,438,14,0.0206316486001014,2.009458065032959
Energy-force-only EquiformerV2 AD,34667,439,13,0.0096313515678048,2.6688618659973145
Energy-force-only EquiformerV2 AD,38172,440,14,0.0109865628182888,1.1781717538833618
Energy-force-only EquiformerV2 AD,32730,441,14,0.0208275206387043,2.289506435394287
Energy-force-only EquiformerV2 AD,49636,442,15,0.012053420767188,1.8527671098709104
Energy-force-only EquiformerV2 AD,3569,443,13,0.0084289805963635,2.8734679222106934
Energy-force-only EquiformerV2 AD,37703,444,14,0.0085860099643468,1.7787554264068604
Energy-force-only EquiformerV2 AD,39639,445,13,0.0132560795173048,2.2964909076690674
Energy-force-only EquiformerV2 AD,5666,446,16,0.0189712047576904,1.7062734365463257
Energy-force-only EquiformerV2 AD,49331,447,17,0.005650358274579,1.6424661874771118
Energy-force-only EquiformerV2 AD,35962,448,15,0.0210690908133983,1.4462528228759766
Energy-force-only EquiformerV2 AD,44507,449,15,0.0043908767402172,1.960742235183716
Energy-force-only EquiformerV2 AD,404,450,15,0.0180102586746215,2.07967495918274
Energy-force-only EquiformerV2 AD,18766,451,11,0.055146537721157,2.0237624645233154
Energy-force-only EquiformerV2 AD,40377,452,15,0.0167788062244653,1.905754923820496
Energy-force-only EquiformerV2 AD,40955,453,14,0.033839214593172,1.7824283838272097
Energy-force-only EquiformerV2 AD,25372,454,14,0.0159786082804203,1.6331167221069336
Energy-force-only EquiformerV2 AD,3241,455,12,0.0121234701946377,2.89186954498291
Energy-force-only EquiformerV2 AD,9261,456,15,0.0112242791801691,2.266300678253174
Energy-force-only EquiformerV2 AD,25159,457,19,0.0037739742547273,1.3562090396881104
Energy-force-only EquiformerV2 AD,3814,458,17,0.0054230126552283,1.724808692932129
Energy-force-only EquiformerV2 AD,3888,459,14,0.0041703386232256,1.927958369255066
Energy-force-only EquiformerV2 AD,21853,460,11,0.0061937235295772,2.842601776123047
Energy-force-only EquiformerV2 AD,46291,461,15,0.0151740396395325,1.9766196012496948
Energy-force-only EquiformerV2 AD,42411,462,14,0.0317761749029159,2.314426898956299
Energy-force-only EquiformerV2 AD,45573,463,14,0.046666856855154,1.0993422269821167
Energy-force-only EquiformerV2 AD,45007,464,13,0.0150441648438572,2.3832554817199707
Energy-force-only EquiformerV2 AD,44190,465,15,0.0229033641517162,1.695375680923462
Energy-force-only EquiformerV2 AD,26015,466,14,0.0172075368463993,1.918863773345948
Energy-force-only EquiformerV2 AD,46416,467,17,0.0040975213050842,1.597600340843201
Energy-force-only EquiformerV2 AD,3816,468,9,0.0089284339919686,4.06488561630249
Energy-force-only EquiformerV2 AD,29297,469,14,0.0128009533509612,2.3673579692840576
Energy-force-only EquiformerV2 AD,21412,470,13,0.1062639355659484,3.1311240196228027
Energy-force-only EquiformerV2 AD,44092,471,13,0.0107000842690467,2.4242706298828125
Energy-force-only EquiformerV2 AD,2906,472,12,0.0145641546696424,2.612581491470337
Energy-force-only EquiformerV2 AD,45392,473,16,0.0162470918148756,2.1580920219421387
Energy-force-only EquiformerV2 AD,19722,474,14,0.0121585559099912,1.925586223602295
Energy-force-only EquiformerV2 AD,32796,475,14,0.0229908395558595,2.096911907196045
Energy-force-only EquiformerV2 AD,28172,476,18,0.0278690755367279,1.720185399055481
Energy-force-only EquiformerV2 AD,12770,477,19,0.0032399175688624,1.2437978982925415
Energy-force-only EquiformerV2 AD,7340,478,10,0.0209225062280893,3.59208607673645
Energy-force-only EquiformerV2 AD,5998,479,9,0.0314949192106723,4.6550068855285645
Energy-force-only EquiformerV2 AD,46555,480,13,0.0080026322975754,1.825028419494629
Energy-force-only EquiformerV2 AD,49210,481,15,0.0192380435764789,1.505746364593506
Energy-force-only EquiformerV2 AD,43118,482,17,0.0058631976135075,1.506431221961975
Energy-force-only EquiformerV2 AD,46391,483,13,0.0572288706898689,4.169005393981934
Energy-force-only EquiformerV2 AD,24472,484,13,0.0424137562513351,2.276034116744995
Energy-force-only EquiformerV2 AD,27760,485,16,0.0127591677010059,2.372004747390747
Energy-force-only EquiformerV2 AD,17916,486,10,0.0319796241819858,3.205570936203003
Energy-force-only EquiformerV2 AD,11233,487,16,0.008385389111936,2.217728614807129
Energy-force-only EquiformerV2 AD,16920,488,16,0.0286269336938858,0.7112906575202942
Energy-force-only EquiformerV2 AD,4572,489,11,0.0187910813838243,3.810125827789306
Energy-force-only EquiformerV2 AD,18295,490,13,0.0125755043700337,2.63053035736084
Energy-force-only EquiformerV2 AD,3411,491,15,0.01189093478024,2.2251322269439697
Energy-force-only EquiformerV2 AD,31308,492,13,0.0146961668506264,2.297199010848999
Energy-force-only EquiformerV2 AD,7929,493,14,0.0146221462637186,2.030679702758789
Energy-force-only EquiformerV2 AD,41380,494,12,0.0288610663264989,1.9328324794769287
Energy-force-only EquiformerV2 AD,40451,495,13,0.0062881717458367,2.818772077560425
Energy-force-only EquiformerV2 AD,10458,496,12,0.0203899852931499,2.3413448333740234
Energy-force-only EquiformerV2 AD,23325,497,11,0.0378206260502338,1.3445183038711548
Energy-force-only EquiformerV2 AD,20136,498,15,0.024755198508501,1.483151078224182
Energy-force-only EquiformerV2 AD,42899,499,14,0.0056487428955733,2.275207042694092
Energy-force-only EquiformerV2 AD,7602,500,17,0.0134151363745331,1.7785362005233765
Energy-force-only EquiformerV2 AD,13777,501,19,0.0276320315897464,1.58691668510437
Energy-force-only EquiformerV2 AD,46598,502,12,0.00623131217435,1.9234027862548828
Energy-force-only EquiformerV2 AD,2934,503,13,0.0304558798670768,2.253744125366211
Energy-force-only EquiformerV2 AD,14566,504,14,0.0075771468691527,1.8355854749679563
Energy-force-only EquiformerV2 AD,26091,505,11,0.0238266084343194,2.5104780197143555
Energy-force-only EquiformerV2 AD,30649,506,13,0.0061490428633987,2.6275765895843506
Energy-force-only EquiformerV2 AD,7871,507,12,0.018477814272046,2.518784046173096
Energy-force-only EquiformerV2 AD,7099,508,14,0.0086676981300115,1.801564335823059
Energy-force-only EquiformerV2 AD,25414,509,12,0.0060333819128572,2.420254230499268
Energy-force-only EquiformerV2 AD,25060,510,11,0.0606958828866481,3.01409912109375
Energy-force-only EquiformerV2 AD,283,511,14,0.0647022426128387,2.1358933448791504
Energy-force-only EquiformerV2 AD,33166,512,16,0.0130233457311987,1.680429458618164
Energy-force-only EquiformerV2 AD,23102,513,13,0.0144411539658904,2.1136903762817383
Energy-force-only EquiformerV2 AD,25043,514,14,0.0328984595835208,1.873057246208191
Energy-force-only EquiformerV2 AD,31304,515,19,0.009609617292881,0.8332250118255615
Energy-force-only EquiformerV2 AD,38059,516,12,0.015353643335402,2.3635241985321045
Energy-force-only EquiformerV2 AD,20563,517,14,0.0998852849006652,2.6398000717163086
Energy-force-only EquiformerV2 AD,16879,518,10,0.0320014916360378,2.692967176437378
Energy-force-only EquiformerV2 AD,4826,519,19,0.005016163457185,1.2056066989898682
Energy-force-only EquiformerV2 AD,30343,520,12,0.016204509884119,2.6931796073913574
Energy-force-only EquiformerV2 AD,38519,521,10,0.0418065339326858,4.882153511047363
Energy-force-only EquiformerV2 AD,40439,522,14,0.0073311459273099,2.243518352508545
Energy-force-only EquiformerV2 AD,606,523,16,0.0098975766450166,1.9219716787338257
Energy-force-only EquiformerV2 AD,30861,524,21,0.008600702509284,0.6539373993873596
Energy-force-only EquiformerV2 AD,4713,525,14,0.0181715991348028,1.6814262866973877
Energy-force-only EquiformerV2 AD,40492,526,15,0.01587531901896,2.1243064403533936
Energy-force-only EquiformerV2 AD,23943,527,11,0.0300493072718381,3.0844342708587646
Energy-force-only EquiformerV2 AD,23297,528,14,0.017422828823328,2.0218605995178223
Energy-force-only EquiformerV2 AD,22619,529,19,0.1668352037668228,2.308300018310547
Energy-force-only EquiformerV2 AD,22030,530,15,0.0044921888038516,2.154008626937866
Energy-force-only EquiformerV2 AD,33932,531,15,0.0167683381587266,1.434975028038025
Energy-force-only EquiformerV2 AD,46028,532,14,0.0199506748467683,1.789297103881836
Energy-force-only EquiformerV2 AD,7476,533,14,0.0053893020376563,1.89866840839386
Energy-force-only EquiformerV2 AD,5678,534,10,0.043342750519514,2.762939691543579
Energy-force-only EquiformerV2 AD,49412,535,12,0.0107394205406308,2.566438674926758
