molecule_index,optimization_method,converged,optimization_step_count,wall_time_seconds
76,RFO with HIP Hessian,True,3,0.2900454339978751
76,RFO with EquiformerV2 AD Hessian,True,4,2.3343168120190967
76,RFO with finite-difference Hessian,True,5,11.814939670002786
77,FIRE,True,76,2.310405174997868
77,RFO-BFGS,True,17,0.5821751829935238
77,RFO with HIP Hessian,True,3,0.2972281030088197
77,RFO with EquiformerV2 AD Hessian,True,4,2.3512561160023324
77,RFO with finite-difference Hessian,True,12,25.56885793400579
78,FIRE,True,61,1.8487036919977984
78,RFO-BFGS,True,14,0.4619305560190696
78,RFO with HIP Hessian,True,4,0.3655319810059154
78,RFO with EquiformerV2 AD Hessian,False,149,71.55047015397577
78,RFO with finite-difference Hessian,False,149,294.737809578015
79,FIRE,True,47,1.450214323005639
79,RFO-BFGS,True,14,0.465004797995789
79,RFO with HIP Hessian,False,4,0.3655319810059154
79,RFO with EquiformerV2 AD Hessian,False,149,71.51123380599893
79,RFO with finite-difference Hessian,False,149,293.70492558399565
